"bearer","total_share"
"a008797ad7df6c148056949ff5380e00b2de9322e005e04d2d3550ec1230549c","1"
"a00c6f2528642b1ac91c416dd56c88242d8ae5f9a0a031389336e6a7e333a2a4","1"
"a008ee452cfea856f27ddbdbc6f8d030f8be9f5bbe5c900630bcd0fa1b1c4c8f","1"
"a00983a89bbe0a5880019637916a3c576b15326d4c177cb5d2162779ab2294a2","1"
"a00d0c6efad3accf7117b2655758a6786d0149711d83513f0c5b7a70319c0d30","1"
"a005f378ce4797ad80971f93b0895fb459defa73989995ed645309055d3db9d8","1"
"a006165f90b6754431c60aa95ac48455e529b6d96e1e0182078fbc9bc449aa93","1"
"a00d6cd3d19f374614ac97c4382e03b8d28f7583697bcc5b81441bc62ffe69ae","1"
"a00d7d7d173580f6ba8536ca89440808699360e3ed6d9359c9a97c44784296c8","1"
"a00daa747c206f80249cb6c8230220fc97faad4af91bb55f4d3eff232a863f63","1"
"a00677fdb6e2a14cb8ff10fb96770ddcde19e08cb11b3580ac852a2abfb6024c","1"
"a00e264dc6aec9f1ec3543e49a37cd08f9bb1223fc760e3532721593b57c057f","1"
"a0070b3c40b4c0b817778584221b0d4ea6e3aac1ad418c1e2cda4290929015c1","1"
"a003b18799ad8bcddda5e6a48dbac8118c33ce7d361d5b156087a96954184041","1"
"a003e3ccf7e8a467e4bf8e585cbed4562bc708b81add1e73f495c7de3721b99f","1"
"a004086d33041f4914e8fa1fb147e24aad7417e4d124f49aabe8ac378ebe9c69","1"
"a00bc62902f929f6ee59303a28b90189eb97075c6f71a293408bad2e0a2857a8","1"
"a004fc306cd5ec59b53440096442ca37f3d435f4f00a3cd180b99b1ba7b24e65","1"
"a00521d631961057da564868fa14635a158db35594eb48a712e68222a958c4cf","1"
"a00550e1026252a6bb373f7f1186f85dd7f5aeba65f19e810a05199473a883b4","1"
"a00910c65c64a93f99fab5fa3dd489889e3465e18d093dcf531d9a0712a04276","1"
"a00cad6be8f80c2e3d1dc79b6723a84f520d37006bffa1bf25795cd86f1ee57c","1"
"a009ef66a69e5613b2b06963e022a98ec224827f4dd075f088569ef70f069b37","1"
"a00dc3cff226ecf2f8398612eb24ae79a96f82364f6a159439166eaa05d0a16a","1"
"a00e013acb593696880f8e79827273a0e682a62ecf960f7173fe7b309f9caa9a","1"
"a006b1cd9bb877cc3e7479e8b49ed8149942371d2f90e7ae8a3ded3b3c153590","1"
"a00e6df07fd6869e1a43786d821f04577dc5c8fa46c9ff7f18549dd0e61ee6e0","1"
"a00e7e3716f8ff74a1a01d8ed4703cb8c4e9103ea850d410b4ce712594757a72","1"
"a00ea477e7d83a094dab351160acf59d4d323c3603623d8e155b53bb10178ab6","1"
"a00754369d30ff4be9acb2fc6a09fc04caf5c19b830c8b1c5d9e2f74f5777f29","1"
"a00edd67ea963a245b8d1ae4f740fb9f0dcc26a2c74b46215881a397432211a0","1"
"a00156a94502f38804c4c09a862f966b29dff4c1069b8e00125b66cb850bf803","1"
"a0053dcdf52e6107833e813106b545696a69097fc8f255910f257ffab454e58a","1"
"a00c95471a6883f3bc20ff70dd5a5da1a6a70f2c6082f806d048936158c7e0a6","1"
"a005e29d5749997068d7ae840af0535f1893d7167666cbd26997945f7798db44","1"
"a009c95caed3f598d1760ac5eeb44fa5fe36e32cd7912c0f064a489452bfb9d1","1"
"a00d5ce5e2158f1cc5b286e5425878219f01349cee9c285efedf8dee7a15759a","1"
"a00dd96b6701b4a6969257b9b5ac332ab49a934974e4299dc1d7c0b1d34da417","1"
"a00392c8c8bb532c2a30a0d3e54154917dcf76272fce96658701d8a9c944f779","1"
"a00b271ea8abc1ca36633b4782b3285ff26dc93d218c6f1a3be1c3c4ac07d2d2","1"
"a00093538787973ab4893ed1e694a5ad572666b35bd9f497087897ce7464485e","1"
"a00fdf73705ed217c1ab021bf9312080043475c3c533020d15cf34a474a7fa37","1"
"a00c14f3ce9ff2041b0b4655863b207a0729be0150de3d6df028152be81829a9","1"
"a0016dfeb386ec66f502e5ee98f63ec810ffdb19dcf3ab683eef81a3ad5089b5","1"
"a001d0401bf058606a450a955e02d5b30071db7dc556a21d023298a217cf0b44","1"
"a002004e86d498dbecbe056d9fa8ccdb90e2b06caf20efbdde2d1fa9bcfb823a","1"
"a005c6780989d66a9ee081f06eecfdff84ae7d6ab52b4b44fff8df99e76c5f00","1"
"a009b73bb6ff877b1886c9b55a1e7e0d2bd64099ad2a5bfeff67d698aa6c72b0","1"
"a00a25f8410882b32058eb6693f96a9cb0bacf58fc4b85d4f368ebaefbc295e6","1"
"a00aed1e5b34a21398b94120638b816eff44212bf19fcc3d91ef6ef6995bbc43","1"
"a00ef4c8e48490781b98c3d5413cb6baff55c69a1bde1440bd85e3fb1d91fa91","1"
"a00f5729c4bd9efdb964c22d153e40ab5b86b6071e8b3c8b3e5b98e96d230797","1"
"a00bc3d1152faa70da429a048e48e5dcbac3b806dfb64b1a061cec23b09f9588","1"
"a0082888243893eec9afbac629b9f0e12fb49f846b4bd08b97f0660fb3d53a45","1"
"a00fc5f23c57cb9dfde25d61e8f29e706d35f0cc0f03dbe43ddad2f3e5e11d1f","1"
"a001a0970d6d4c91ab44f9edfaf5a35a7e682afef0d3495c4ee18ca289b7a171","1"
"a005815da0e561c574241730d30c0e67130c1a0e5166acc14a158d663e695652","1"
"a005a7a8c100885a70e80fcfaa5d501422afd3620024fedf2a338725c4b9d27a","1"
"a00952d59737c71668e9dbaf22920bfa7dc452ba7b6088d3faceb0ae2bfc637a","1"
"a005fe0b02916a0d5f2e822f1c79e986113a50a26e101b7f971919cede32e6af","1"
"a00d524b760853ade7f500cfb48c45fba580c4223560aa22d75a79c78efb8e38","1"
"a006338939a57de5be59ba09767d9110d20577aa5984cf5dbadb9b67b382e31d","1"
"a00d88304705c9778ae7dd057eadc02925e1dffeb0641c628cb64cf3498ad024","1"
"a00a57b0664af4f438313a245515e1f8453165d7fa27cade778f1f79fcb30f94","1"
"a00dfeac16b8ddd7c27c10a86281eecac079418495e6df1ed645bdd0ccb41d62","1"
"a0037023e561011db479ce724dd51529e48005522c60fc5742c74718cefe868b","1"
"a006dd7145a729ec025d727dcbe7ad911f49ddc1199b985885577814f7ee6cd4","1"
"a00aa690e00eb8aaf22f869f0614ca05697d8c1a22470eba94cb3f5ff24febe8","1"
"a00ea3382e5d6cad0856f1e0ba5624a0f41e49ce4b3626b3bfeaf4ad1aa51b73","1"
"a00751622726ce15487d2dfb70f4c3389ebba873415aa252e78b4759f5bb6d6e","1"
"a00f3cffdd7cc39e3e0d8b37601687bdd7cc73c108e2f7e960ed95d2b308d694","1"
"a00b69c1e24fead0123cb7d5a6f7df12db84dd7ece3713c8fa116182fe5a2c21","1"
"a00bfa685318c491e695a72020ca2666a487cd552129d848fc36c7e637d79f28","1"
"a0012dae7b2614dcdc1bb3c830fa54f679065244734629071c4d917ea775b94e","1"
"a00cc6f964043281840cbee5b2af26ebabb61ad6a3e4e1fb79c29a5f57d42f1b","1"
"a001e4fb2430568f386a7ccf9946d33af9ac8409fd1359d9956610c436e8b455","1"
"a005dfa853b7abcdd6300d37a0b1f3ed305089ef3827a71b298d96cab3b5e3d0","1"
"a00d981c7b09acbb64f090c097ab4731bba6cfc184bfbe39dd74a6fb2d0375bd","1"
"a00669ab7a1271e333cb3dd62c38c39765659266b65a0275c6291baebca92c38","1"
"a003109995695fd6d1dbe60cc30244b7dcff2156c962e17c7694b57212e85ae9","1"
"a00a654c53e9da55592449f9ebca7d99cc54e3c23c3376d3af4ad3c20b3e10a4","1"
"a006b97596ee7e29f1896969287dc8cd03fe0cd49c7ce3b18f8cff3cc3ec4367","1"
"a00ae42effa4dae55f91b70692ad3450597280dfc64df192b0edc05f015beeb3","1"
"a003d6e67557b990a79cbccc0704742406830c0a66750fb5ed456d4f4a8d9dc3","1"
"a00eb2515e01880edcaf55319dd04a82505520210052407f42f6b81661ba0406","1"
"a003fdb5ee8a3a215afd8cb962310a929d57b6a610355e8e2deb69a2ba9da4c4","1"
"a00ee7162219bc21108b14ee5a3c11c2e847b84e2f166c8bca725e31fa6c72f0","1"
"a0041ad72c36e750d3b1c87589513ef729a68b235ae97bfdb6960a12481be9ea","1"
"a00092b7804ba956881d4f5db11597c311d092cb45b3a19f606672b270585b73","1"
"a008188fdadc265b99cddcb1ab7bac0a6dae1938ee39598ff100d4461336da1a","1"
"a00bdfa92c328028d88584a0e9bd8d11249f65f67fb034bbdb287bf08ab0319b","1"
"a0056bdab9f822f80ebd3c0c9cc82db5f9ea83ca1314e0ae309454b7eebc2bda","1"
"a001fcae2f7770cc28e8d19e7225e4de519dcecb3b31292c6ea41b611df7ad48","1"
"a0060ef11f0cc040f3d0bf511808ee735f223ce9ed4cc4facd497f0b552e20e5","1"
"a003215b1c8600c4e0c68d219dda0ea2b019024ce272db78643557fa9fc1c4ae","1"
"a0035fa56692d3b7e947d07dbfc8ca0335f4c72bbcee267060c800ead6128d1b","1"
"a00a92a3fee74cdebae3a2cf34b36b14f822f89bb2a72c35980d8a43a2910596","1"
"a0000c778ce64006402292147e08e859fa7603f7e234f1ac754167327c5486d5","1"
"a00764a32366ed1289acff4e1b37fc187c6cb5082312f14de4c9a0eeb6d6c591","1"
"a00b31963e9a7dd9d89fcdad629f7c0961728ad25aad3087032040896b3d6907","1"
"a00049523c64e77306abc750d1b19d0d9b1d0c00d247f65ab432d0dcd8bfc9a3","1"
"a004794bf7fca5041049f416cf4af5f9a721e2501272d89582235f7af57529e2","1"
"a0009a2cc9f2655ad3be09bd7ba8e149f0f01e2846306e446d87a29f5d8ddfae","1"
"a004b329c17cb1f38488c353b149172cbabcd0bc991d25554854a742726a6864","1"
"a000edaaefcd88d349009504b5c6e6d8232a06c0922a8549548229124dcf7cd2","1"
"a004e2117a720d66c1da4a7c110e521da3be0de49ffde09c33def0caf0e523d0","1"
"a00fc53c4ed60936689d966ec666510b0ed044cb076befb79effba9e206b7194","1"
"a004f7c544a2be1e4689cb29dd4165403450df76d7fc79117962cb17397869d2","1"
"a00fe7cb5fcb149209a1ce04e536b4298c58d012b15bb26180e410cae0c2bc17","1"
"a0088dc06e0b15dd126586406142b7ffd2e33b6aa6f0595c49dcb60b038d6f1c","1"
"a00c4efeaef3158eaecf6cf499b05d7826c697ab68f1500e925125395fdcec54","1"
"a00caad98cae762a349b25270aa97fa61871f9589b7c4629bfa7d1c3fb9d5879","1"
"a00ce24c2d81ca6b00714bbbc2d62616de3eec79b563feffc733ec97538dca19","1"
"a0098943948bf333a23bb3a7beaf34215a1fa4958d0db58f25c955bce18ca48a","1"
"a00dbed00c7247ba468c2a705ec5a2220b184cb379ccb77153da895c6df8bcfd","1"
"a00dfc4f47a38c47b06447704be210ca90173a6c1640a043e030ee2d3bf1200d","1"
"a003342027d35a17f4e548a0970f7cd6610bb8ed2dd59825cab64d781a439d9a","1"
"a00e30a773ad92ba8953ac46fd63db18c88409c118d9a5ad7e89bd8ccec126c7","1"
"a003883dd6b36861758a28e61b83c61dacf0cc2b36ec9c36c7743dec550cea96","1"
"a00efe3b3a19d62a96f82ebec126d01579b192738e05be9a596cf2126e2b0489","1"
"a00b670af52378d7ffb8a71c0d304aebe564f4d0fa142d64b50348158ecaf187","1"
"a00bf7cb15d42ef37a9622cda0085b97e759369e0417cea73e8a1460ee77b366","1"
"a00ffec6f303ec3e6f1f90a02c2906d3e4129acb9809a170fb6e2c26e0621f44","1"
"a0052bd5e81ec8de83d0ee820930b99b280c973d4b1affc9f02c752ad6aa7ca0","1"
"a008cff3cc5e64e9f02bedc8211fe536fa445b9f203e93916b8c667d5aa599d1","1"
"a0058e45a3207b62cf15caf54f99a507337eb55adeee7cfd61571037dde752c1","1"
"a00cbfcac14700a2bd2f262588bca7e3eb577d7c402f805b3a26e6adb5460a4d","1"
"a00ce9e4b3312ff136f519d4db95c5dc94970396c979fdd621c1d1924485587f","1"
"a0029bec19b0c6a9bff2e83265051851d0e9d88640b8dccc071e9c2b01be981d","1"
"a0030c85ed5891dcffdd2ef422fab3cb64594ce7f50f0b763b1a5edaefb92f77","1"
"a006b61925b5809b48b73ac4399f48e9ebc39a67f09c9fbad0795dd25ef90253","1"
"a00e3920700e758c8af26c8472156a2d227b73018be7f60f841cae9e1e22b082","1"
"a00e75fb98bc430bf22291461215f1b1a87d0918bf6dc1658414a35b7a4f929d","1"
"a0072a14885f9640652cc56f0ca35e87e7cf56feed99574b63749f5b95598c90","1"
"a00ae2d4a755a5832e714d5ac3dbd1fe36a14d6f5a657b2bc6ee923ab65e08d7","1"
"a00417f99124136f7006455d4071603eb58047462a248b33a3ee3d360acac5c4","1"
"a0078727ef70dbf337b8ba16a9279afd887b6fa1801628d9a7dbe04424a823fb","1"
"a00b46853d7c78544b5b59c779ea8d587f772d7e3edaa7414ee5cf21ecc1777b","1"
"a00f4465d4d877f1e7244513cab5c68af68e248c23a91914d5a713f02a5a7f00","1"
"a00091809ef6e4c066a3c8f6457111d3ad3fdc4ba4b43f7c60842506f69a223c","1"
"a0049cf72c9439b89bf1b7ffa13f55cf27e9322f3c0539abeb35411beec85e66","1"
"a00bb090eeffe9c853a2d61948719befdd34dd84a5766e0d8b49990eaaddb64f","1"
"a000c5d98976777dba246e7be0953c7b86c5634e283b499f816d342eee0dfd82","1"
"a00816a495062c3e64563308c3662ea9a53b568983404cc1aee4b01f6e65a7f7","1"
"a00fd7ea1225c3caaac44d47b52f04f7f5f6f4c1076e30748b068932ebbcbbec","1"
"a00c39c23562d3091ff9322ec5a29bea9fe5bfec9c5f9e115eb753a085554985","1"
"a0053f2cda957380c64add2b246ed281d1791bbdebe1cf4c731ad89298ed27f3","1"
"a008b5700ffca6e7a83e688d46e6dd6a4c7bf7915b5250db70e57bc6b0ddfb30","1"
"a001936ac3814e71d65ac7a4b70b90002fe236b76bbcc2dfaddb899d77a7c5da","1"
"a001c17c7d6c47efadc4c9d70860b2e0255e88772248e4e145038563be8616df","1"
"a00937c1beb26f2e07c438e815bb77b85e444d4dc0f297f8902dd9a2766c8072","1"
"a00cd2ff66fda8e527ffd6084dda9c654502e9b79484dc4b763bed7524682a42","1"
"a00226b7057493727bf0eb56417eb5fc1b051a87532d3d7bcfab51756b166050","1"
"a00d311ca4e3bba56c4e19afb4d0d5a7ee51e520c01b9b0fcd65050d8ef901ae","1"
"a0060db1ab56dda78157db40a37b947a88b6d0c1f2db77eaafa51e2cc06ed6a9","1"
